交易日期,股票代码,总市值,是否交易,最后一天涨跌幅,交易天数,下月涨幅
2002-05-31,sh600009,12273145960.0,1,0.005787,18,0.182967789268
2002-06-30,sh600009,14518750340.0,1,0.029029,19,-0.0515568423798
2002-07-31,sh600009,13559503680.0,1,-0.022403,23,0.0406253610908
2002-08-31,sh600009,14110358520.0,1,-0.001998,22,-0.0230228227143
2002-09-30,sh600009,13787086290.0,1,0.006186,20,-0.00922120598328
2002-10-31,sh600009,13659951270.0,1,0.001035,18,-0.0289556791285
2002-11-30,sh600009,13264420110.0,1,0.002134,21,-0.0436626488659
2002-12-31,sh600009,12685292580.0,1,-0.009923,22,0.0757228976298
2003-01-31,sh600009,13645871530.0,1,-0.002066,20,0.0238086218318
2003-02-28,sh600009,13970773230.0,1,0.003043,15,0.0778537854319
2003-03-31,sh600009,15058727480.0,1,0.015238,21,-0.015948153685
2003-04-30,sh600009,14818578910.0,1,0.017459,22,0.0247860102778
2003-05-31,sh600009,15185864950.0,1,0.015109,15,-0.0102325604374
2003-06-30,sh600009,15030474700.0,0,0.0,20,0.0949226711843
2003-07-31,sh600009,16489405340.0,1,0.006914,23,-0.0105954539537
2003-08-31,sh600009,16036477470.0,1,-0.002641,21,-0.0697284929962
2003-09-30,sh600009,14989637020.0,1,0.007648,22,0.0483875748755
2003-10-31,sh600009,15714942040.0,1,0.002722,18,0.0135730535512
2003-11-30,sh600009,15928267040.0,1,-0.001783,20,0.158394179707
2003-12-31,sh600009,18526178290.0,1,0.011145,22,0.0320620799739
2004-01-31,sh600009,19120204050.0,1,-0.04364,13,0.0174754872721
2004-02-29,sh600009,19454343540.0,1,0.016489,19,0.144084002938
2004-03-31,sh600009,22750551920.0,1,-0.004979,23,0.00667200128804
2004-04-30,sh600009,23258388470.0,1,0.012584,22,-0.0198854586048
2004-05-31,sh600009,22795918440.0,1,-0.008382,16,-0.0617065394205
2004-06-30,sh600009,21389238770.0,1,0.032558,21,0.131282132538
2004-07-31,sh600009,24009902260.0,1,0.001608,22,-0.0152483297132
2004-08-31,sh600009,23643780160.0,1,0.01405,22,0.152403936795
2004-09-30,sh600009,27247192450.0,1,0.008559,22,0.0714291277536
2004-10-31,sh600009,29193420490.0,1,0.010674,16,0.0198027756275
2004-11-30,sh600009,29771508020.0,1,0.0,22,-0.0148857649127
2004-12-31,sh600009,29328307580.0,1,0.014667,23,0.031536996082
2005-01-31,sh600009,30253247630.0,1,0.0,20,-0.00254712963373
2005-02-28,sh600009,30176169300.0,1,-0.001276,13,0.05364020124
2005-03-31,sh600009,31794814390.0,1,-0.005425,23,0.0236370796705
2005-04-30,sh600009,32546328190.0,1,-0.014011,19,-0.107360193716
2005-05-31,sh600009,28865837550.0,1,0.009434,17,0.128168953354
2005-06-30,sh600009,32565597770.0,1,0.008353,22,0.0100577247455
2005-07-31,sh600009,32893180710.0,1,-0.007558,21,-0.0363229895125
2005-08-31,sh600009,31698466470.0,1,0.005501,23,-0.0468101963638
2005-09-30,sh600009,30214708460.0,1,-0.00885,22,-0.0529346023124
2005-10-31,sh600009,28615332950.0,1,0.023432,16,-0.0606065379969
2005-11-30,sh600009,26881070350.0,1,-0.016913,22,0.0336951807916
2005-12-31,sh600009,27786740820.0,1,-0.031565,22,0.113037621951
2006-01-31,sh600009,30927683090.0,1,0.001248,5,0.000623635036
2006-02-28,sh600009,30946952670.0,0,0.0,2,-0.158257259625
2006-03-31,sh600009,21890247970.0,1,-0.013889,22,0.0757034476405
2006-04-30,sh600009,23547432230.0,1,0.001639,20,0.0736505394344
2006-05-31,sh600009,25281694840.0,1,-0.024535,18,0.0983221094721
2006-06-30,sh600009,27767471240.0,1,0.020538,21,-0.0499637251486
2006-07-31,sh600009,26380061150.0,1,-0.020043,21,0.0114763250169
2006-08-31,sh600009,26380061150.0,1,0.010332,23,0.0138803185943
2006-09-30,sh600009,26746183260.0,1,0.020588,21,0.134724406553
2006-10-31,sh600009,30349595560.0,1,-0.003165,17,0.0717481423943
2006-11-30,sh600009,32527058600.0,1,0.0,20,0.126349511001
2006-12-31,sh600009,36438784250.0,1,0.024377,21,0.35325321768
2007-01-31,sh600009,49310866680.0,1,-0.062981,20,-0.019541205567
2007-02-28,sh600009,48347387460.0,1,-0.01685,15,-0.0286964614126
2007-03-31,sh600009,46959977380.0,1,-0.027922,22,0.434140738059
2007-04-30,sh600009,67347197760.0,1,0.02014,21,0.0663808957154
2007-05-31,sh600009,71817741360.0,1,0.100059,18,0.0198563580788
2007-06-30,sh600009,73243690610.0,1,-0.042569,20,0.0812947969113
2007-07-31,sh600009,79197992210.0,1,0.030075,22,0.0239923626764
2007-08-31,sh600009,80797367720.0,1,0.043554,23,-0.0603396003715
2007-09-30,sh600009,75922162850.0,1,0.026309,20,-0.0913700077775
2007-10-31,sh600009,68985112440.0,1,0.027555,18,-0.0913406781575
2007-11-30,sh600009,62683958310.0,1,-0.001841,22,0.153394947153
2007-12-31,sh600009,72299480970.0,1,-0.021643,20,-0.113804415672
2008-01-31,sh600009,64071368400.0,1,-0.004193,22,-0.0424043202414
2008-02-29,sh600009,61354356980.0,1,0.040523,16,-0.236807556376
2008-03-31,sh600009,46825090290.0,1,-0.012195,20,-0.0757201586424
2008-04-30,sh600009,43279486740.0,1,0.065465,21,-0.0258246247155
2008-05-31,sh600009,42161850840.0,1,-0.009955,20,-0.276965448827
2008-06-30,sh600009,30484482650.0,1,0.000633,19,0.144496003688
2008-07-31,sh600009,34685252060.0,1,0.059447,23,-0.0544446806497
2008-08-31,sh600009,32796832780.0,1,0.023452,21,0.0223263697125
2008-09-30,sh600009,33529077000.0,1,0.012216,19,-0.387932078366
2008-10-31,sh600009,20522107470.0,1,0.00377,20,0.0347409883758
2008-11-30,sh600009,21235082100.0,1,-0.041739,20,0.0226866598504
2008-12-31,sh600009,21716821710.0,1,-0.004417,23,0.121561640091
2009-01-31,sh600009,24356754780.0,1,-0.008627,15,-0.00632925242169
2009-02-28,sh600009,24202598110.0,1,-0.014129,20,0.131368613728
2009-03-31,sh600009,27382079550.0,1,0.003531,22,-0.0344843361144
2009-04-30,sh600009,26437869910.0,1,0.012546,21,0.0102042146694
2009-05-31,sh600009,26707644090.0,1,-0.006452,18,0.108227055039
2009-06-30,sh600009,29598081760.0,1,-0.003891,21,0.13281345716
2009-07-31,sh600009,33529077000.0,1,0.016949,23,-0.218459596274
2009-08-31,sh600009,26129556550.0,1,-0.064182,21,-0.0110618048976
2009-09-30,sh600009,25840512790.0,1,0.003743,22,0.0566764421755
2009-10-31,sh600009,27305001210.0,1,0.003541,16,0.0790386268961
2009-11-30,sh600009,29463194670.0,1,0.026864,21,0.139307987595
2009-12-31,sh600009,33567616160.0,1,0.028943,23,0.0648694352899
2010-01-31,sh600009,35745079210.0,1,0.0,20,0.0318037604924
2010-02-28,sh600009,36881984690.0,1,-0.018462,15,-0.031869553052
2010-03-31,sh600009,35706540040.0,1,-0.013312,23,-0.134377233051
2010-04-30,sh600009,30908413510.0,1,-0.006811,21,-0.166457810811
2010-05-31,sh600009,25763434450.0,1,-0.049075,20,-0.11069390351
2010-06-30,sh600009,22911535950.0,1,0.003376,18,0.116907789129
2010-07-31,sh600009,25590008190.0,1,-0.005243,22,0.00227758831468
2010-08-31,sh600009,25551469020.0,1,0.003785,22,-0.0573154072681
2010-09-30,sh600009,24086980600.0,1,0.018745,19,0.12799976452
2010-10-31,sh600009,27170114120.0,1,0.016583,16,-0.137592505926
2010-11-30,sh600009,23431814730.0,1,-0.027978,22,0.0189126188366
2010-12-31,sh600009,23875015170.0,1,0.007317,23,0.133174960059
2011-01-31,sh600009,27054496610.0,1,0.027067,20,0.036324819244
2011-02-28,sh600009,28037245420.0,1,0.016061,15,-0.0680419940052
2011-03-31,sh600009,26129556550.0,1,-0.017391,23,0.0464602474728
2011-04-30,sh600009,27343540380.0,1,0.015021,19,-0.0584927711393
2011-05-31,sh600009,25744164870.0,1,0.011355,21,-0.0419182526357
2011-06-30,sh600009,24665068130.0,0,0.0,20,0.0218754536738
2011-07-31,sh600009,25204616500.0,1,-0.033259,21,0.0154850429679
2011-08-31,sh600009,25397312340.0,1,0.021705,23,-0.104705657722
2011-09-30,sh600009,22738109690.0,1,0.000848,21,0.0830513454641
2011-10-31,sh600009,24626528970.0,1,-0.016923,16,0.0140842480852
2011-11-30,sh600009,24973381490.0,1,-0.015945,22,-0.0555547518626
2011-12-31,sh600009,23585971400.0,1,0.026846,22,0.0212407162584
2012-01-31,sh600009,24086980600.0,1,-0.004777,15,0.049600679022
2012-02-29,sh600009,25281694840.0,1,0.0,21,-0.0152450379984
2012-03-31,sh600009,24896303150.0,1,0.0078,22,0.00309431529662
2012-04-30,sh600009,24973381490.0,1,0.005431,17,0.0077178353832
2012-05-31,sh600009,25166077330.0,1,0.007716,22,-0.0245010470688
2012-06-30,sh600009,24549450630.0,1,0.00315,19,-0.0156994704621
2012-07-31,sh600009,24164058940.0,1,0.006421,22,0.00297119467346
2012-08-31,sh600009,23104231790.0,1,-0.004979,23,-0.0150120689503
2012-09-30,sh600009,22757379270.0,1,0.016351,20,-0.0313290975444
2012-10-31,sh600009,22044404650.0,1,-0.005217,18,-0.016607544633
2012-11-30,sh600009,21678282540.0,1,0.03022,22,0.107554632479
2012-12-31,sh600009,24009902260.0,1,0.009724,21,0.067414832011
2013-01-31,sh600009,25628547360.0,1,0.006813,20,-0.0067670848374
2013-02-28,sh600009,25455121100.0,1,0.01772,15,0.0189251371212
2013-03-31,sh600009,25936860710.0,1,0.009752,21,-0.0616634786294
2013-04-30,sh600009,24337485200.0,1,-0.006294,18,0.079968002478
2013-05-31,sh600009,26283713230.0,1,0.011119,22,-0.126101127732
2013-06-30,sh600009,22969344700.0,1,0.0,17,0.0335573534068
2013-07-31,sh600009,23740128080.0,1,-0.006452,23,0.332751331014
2013-08-31,sh600009,30734987250.0,1,0.035714,22,-0.0514107273538
2013-09-30,sh600009,29154881320.0,1,0.016801,19,-0.0218101527186
2013-10-31,sh600009,28518985030.0,1,0.02069,18,0.0189168780024
2013-11-30,sh600009,29058533400.0,1,-0.006588,21,-0.0503999062406
2013-12-31,sh600009,27594044980.0,1,0.003504,22,-0.0677350321693
2014-01-31,sh600009,25724895280.0,1,-0.004474,21,-0.0389513994381
2014-02-28,sh600009,24722876890.0,1,-0.000779,16,-0.0202652174336
2014-03-31,sh600009,24221867690.0,1,-0.031587,21,0.0525054021097
2014-04-30,sh600009,25493660270.0,1,0.016129,21,0.00755746431352
2014-05-31,sh600009,25686356110.0,1,0.004521,20,-0.0322572218536
2014-06-30,sh600009,24857763980.0,1,0.004673,20,0.062014878723
2014-07-31,sh600009,26399330740.0,1,0.0,23,0.0110358054291
2014-08-31,sh600009,26129556550.0,1,0.00968,21,0.110622007507
2014-09-30,sh600009,29019994230.0,1,-0.003968,21,0.0331993457594
2014-10-31,sh600009,29983473450.0,1,0.003871,18,0.116967368806
2014-11-30,sh600009,33490537830.0,1,0.027794,20,0.128884419881
2014-12-31,sh600009,37806924750.0,1,0.008222,23,0.0392448158281
2015-01-31,sh600009,39290682750.0,1,-0.012591,20,0.0348215399543
2015-02-28,sh600009,40658823250.0,1,-0.015399,15,0.14407467209
2015-03-31,sh600009,46516776930.0,1,-0.016701,22,0.144573999041
2015-04-30,sh600009,53241861920.0,1,-0.011449,21,0.0854142197707
2015-05-31,sh600009,57790000000.0,1,-0.018652,20,0.0570190188182
2015-06-30,sh600009,61085000000.0,1,0.096886,21,-0.108519421234
2015-07-31,sh600009,54456000000.0,1,0.019113,23,-0.0238904986426
2015-08-31,sh600009,52529000000.0,1,-0.035386,21,0.0168744762577
2015-09-30,sh600009,53415000000.0,1,0.001445,20,0.0901890191463
2015-10-31,sh600009,58233000000.0,1,-0.000331,17,-0.0536057284864
2015-11-30,sh600009,55111000000.0,1,0.00105,21,0.0321662670502
2015-12-31,sh600009,56884000000.0,1,-0.015015,23,-0.123984666205
2016-01-31,sh600009,49831000000.0,1,0.024564,20,0.0518159559674
2016-02-29,sh600009,52413000000.0,1,-0.027877,16,0.106248280132
2016-03-31,sh600009,57982000000.0,1,0.016898,23,-0.0957109115666
2016-04-30,sh600009,52432539370.1,1,-0.023681,20,0.0183755324698
2016-05-31,sh600009,53396018594.1,1,0.026296,21,-0.0599063399329
2016-06-30,sh600009,50197267570.4,1,0.002309,20,0.0702494515827
2016-07-31,sh600009,53723601530.2,1,-0.001433,21,0.0106401063548
2016-08-31,sh600009,53492366516.5,1,-0.006087,23,-0.0284608060842
2016-09-30,sh600009,51970069342.6,1,-0.000371,20,0.00519062621704
2016-10-31,sh600009,52239843525.3,1,-0.010223,16,0.0103273319785
2016-11-30,sh600009,52779391890.7,1,-0.004724,22,-0.0317617605564
2016-12-31,sh600009,51102938041.0,1,0.00607,22,0.0369530035386
2017-01-31,sh600009,52991357320.0,1,0.000364,18,-0.00218036427161
2017-02-28,sh600009,52875739813.1,1,-0.003269,18,0.0637754757621
2017-03-31,sh600009,56247917097.1,1,0.02457,18,
